platformId,gameId
NA1,3798613381
OC1,408986212
EUN1,2744914779
EUW1,5107025989
KR,5013147025
NA1,3800018790
OC1,409016278
EUN1,2744981299
EUW1,5107202356
KR,5013254846
NA1,3800071900
OC1,408999805
EUN1,2745024315
EUW1,5109347189
KR,5014644549
NA1,3800099183
OC1,409083389
EUN1,2745090640
EUW1,5110975568
KR,5020200998
NA1,3791565829
OC1,409317082
EUN1,2745032636
EUW1,5110907363
KR,5022856214
NA1,3792361025
OC1,409309826
EUN1,2745063838
EUW1,5111942450
KR,5026837160
NA1,3792807855
OC1,409333655
EUN1,2745277087
EUW1,5112308297
KR,5026980715
NA1,3795261133
OC1,409337296
EUN1,2745301746
EUW1,5112908607
KR,5027241528
NA1,3795388844
OC1,409381822
EUN1,2745357416
EUW1,5113001236
KR,5028931788
NA1,3796800408
OC1,409385669
EUN1,2745361570
EUW1,5113376962
KR,5046848388
NA1,3797002231
OC1,409461088
EUN1,2745549023
EUW1,5126222839
KR,5047168723
NA1,3796978252
OC1,409454706
EUN1,2745563880
EUW1,5128125427
KR,5010415218
NA1,3798251474
OC1,409449072
EUN1,2745660225
EUW1,5101432417
KR,5011069868
NA1,3804369100
OC1,409611711
EUN1,2747137700
EUW1,5117972894
KR,5012258594
NA1,3796693371
OC1,409614562
EUN1,2747191688
EUW1,5110130406
KR,5012380564
NA1,3803207772
OC1,409616308
EUN1,2747165694
EUW1,5111862145
KR,5012475704
NA1,3791457286
OC1,409639187
EUN1,2747277419
EUW1,5105374241
KR,5012645406
NA1,3794496069
OC1,409652265
EUN1,2747278972
EUW1,5105417797
KR,5012760556
NA1,3796117748
OC1,409674827
EUN1,2747231533
EUW1,5105703445
KR,5012738101
NA1,3796473460
OC1,409658300
EUN1,2747293162
EUW1,5106399543
KR,5013163501
NA1,3797661940
OC1,409921729
EUN1,2747515793
EUW1,5106669455
KR,5013263051
NA1,3797647275
OC1,409923098
EUN1,2747580389
EUW1,5106825837
KR,5013517644
NA1,3797809669
OC1,409945119
EUN1,2747634281
EUW1,5108424299
KR,5013613893
NA1,3797854702
OC1,409928747
EUN1,2747648575
EUW1,5108531195
KR,5013667920
NA1,3797879267
OC1,409980186
EUN1,2747711677
EUW1,5108650953
KR,5013744950
NA1,3798874666
OC1,409965308
EUN1,2748162279
EUW1,5108695619
KR,5014403866
NA1,3799610011
OC1,409997705
EUN1,2748278136
EUW1,5109736774
KR,5014418820
NA1,3799799598
OC1,410031377
EUN1,2748271560
EUW1,5109850866
KR,5014571067
NA1,3800078889
OC1,410035972
EUN1,2748284142
EUW1,5109901946
KR,5014634783
NA1,3802007757
OC1,410067487
EUN1,2748246793
EUW1,5109939378
KR,5014985871
NA1,3802106324
OC1,410080321
EUN1,2748914090
EUW1,5112374984
KR,5015134754
NA1,3792373555
OC1,410113957
EUN1,2749267548
EUW1,5113162396
KR,5015299645
NA1,3792377373
OC1,410099134
EUN1,2749251494
EUW1,5114385215
KR,5015569732
NA1,3796526544
OC1,410122356
EUN1,2749317708
EUW1,5114671764
KR,5015845078
NA1,3796850313
OC1,410125150
EUN1,2749279098
EUW1,5114665593
KR,5016077244
NA1,3796828389
OC1,410127711
EUN1,2749574808
EUW1,5117963755
KR,5016232955
NA1,3800846317
OC1,410161436
EUN1,2749668047
EUW1,5118390696
KR,5016309153
NA1,3804706649
OC1,410184533
EUN1,2749681959
EUW1,5118480885
KR,5016576044
NA1,3805458879
OC1,410255507
EUN1,2750339824
EUW1,5118436927
KR,5017502171
NA1,3805956138
OC1,410311775
EUN1,2750345442
EUW1,5119314963
KR,5017549684
NA1,3809738055
OC1,410296880
EUN1,2750359897
EUW1,5101556426
KR,5017597941
NA1,3810859996
OC1,410309983
EUN1,2750384217
EUW1,5110646040
KR,5018118966
NA1,3792603168
OC1,410537436
EUN1,2750406757
EUW1,5112515378
KR,5018509004
NA1,3792638519
OC1,410540636
EUN1,2750469622
EUW1,5117001185
KR,5018907479
NA1,3794059774
OC1,410643868
EUN1,2750441537
EUW1,5118062367
KR,5021841879
NA1,3796354175
OC1,410626700
EUN1,2750462446
EUW1,5123185506
KR,5030091813
NA1,3796390077
OC1,410629798
EUN1,2750474127
EUW1,5123653430
KR,5011520335
NA1,3798463821
OC1,410676119
EUN1,2750692660
EUW1,5125598510
KR,5023041446
NA1,3798468621
OC1,410687995
EUN1,2750697835
EUW1,5125771696
KR,5023557506
NA1,3800657442
OC1,410669595
EUN1,2754373990
EUW1,5126097419
KR,5024613522
NA1,3807080234
OC1,410722578
EUN1,2754488433
EUW1,5127958690
KR,5024599408
NA1,3810605557
OC1,410771126
EUN1,2754550471
EUW1,5105012101
KR,5026124796
NA1,3791750480
OC1,410782932
EUN1,2754532815
EUW1,5109122597
KR,5027184878
NA1,3791780517
OC1,410786446
EUN1,2754534215
EUW1,5109134041
KR,5027380729
NA1,3791792022
OC1,410820020
EUN1,2754526576
EUW1,5109107422
KR,5028740506
NA1,3791794011
OC1,410851938
EUN1,2754747407
EUW1,5102661316
KR,5029562205
NA1,3791864436
OC1,410846283
EUN1,2754779794
EUW1,5111943104
KR,5046109750
NA1,3791848386
OC1,410829690
EUN1,2754784032
EUW1,5118582172
KR,5011729566
NA1,3792974449
OC1,410873410
EUN1,2754867811
EUW1,5104945387
KR,5012177801
NA1,3792988339
OC1,410993103
EUN1,2754853780
EUW1,5110964935
KR,5025812992
NA1,3793340926
OC1,411130276
EUN1,2754897947
EUW1,5116803600
KR,5035488632
NA1,3793303990
OC1,411124414
EUN1,2754926766
EUW1,5118659988
KR,5035754135
NA1,3794285372
OC1,411139213
EUN1,2754951645
EUW1,5101000183
KR,5036001099
NA1,3794351286
OC1,411153807
EUN1,2755005879
EUW1,5111328250
KR,5009876732
NA1,3794393134
OC1,411166446
EUN1,2755162890
EUW1,5112708235
KR,5009973016
NA1,3794415212
OC1,411159330
EUN1,2755349090
EUW1,5112743250
KR,5010025637
NA1,3794430021
OC1,411340626
EUN1,2755414856
EUW1,5116236719
KR,5010039437
NA1,3795922162
OC1,411323335
EUN1,2755480375
EUW1,5116873452
KR,5010211529
NA1,3795925160
OC1,411335625
EUN1,2755517710
EUW1,5118509643
KR,5010179113
NA1,3797177473
OC1,411380851
EUN1,2755531522
EUW1,5120477472
KR,5010303766
NA1,3797219137
OC1,411373695
EUN1,2755582662
EUW1,5122864941
KR,5010434262
NA1,3797362318
OC1,411482429
EUN1,2755574837
EUW1,5126553984
KR,5010488442
NA1,3797471262
OC1,411669330
EUN1,2755545828
EUW1,5101029045
KR,5010653946
NA1,3797533420
OC1,411691198
EUN1,2755842560
EUW1,5101094879
KR,5011086357
NA1,3797537660
OC1,411704096
EUN1,2755936673
EUW1,5101130278
KR,5011236654
NA1,3797611973
OC1,411795419
EUN1,2756149720
EUW1,5101255418
KR,5011410290
NA1,3798582744
OC1,411821647
EUN1,2756187266
EUW1,5101309698
KR,5012309468
NA1,3798554731
OC1,411814046
EUN1,2756963858
EUW1,5101636774
KR,5012418820
NA1,3798616864
OC1,411818083
EUN1,2757614650
EUW1,5101773681
KR,5012680108
NA1,3798660402
OC1,407623658
EUN1,2754272931
EUW1,5102117547
KR,5013154171
NA1,3798711934
OC1,407638160
EUN1,2758530950
EUW1,5102286591
KR,5013172698
NA1,3798743640
OC1,408184379
EUN1,2745163234
EUW1,5102604793
KR,5013402042
NA1,3798811703
OC1,408168135
EUN1,2746481373
EUW1,5102549865
KR,5013594756
NA1,3798795697
OC1,409737778
EUN1,2746540129
EUW1,5102701345
KR,5014940549
NA1,3798819058
OC1,409760358
EUN1,2748758216
EUW1,5102714170
KR,5014985295
NA1,3798858345
OC1,409776742
EUN1,2741896545
EUW1,5108822676
KR,5015721430
NA1,3798937518
OC1,411011912
EUN1,2742041818
EUW1,5108925349
KR,5015809468
NA1,3799031038
OC1,411057839
EUN1,2745387663
EUW1,5108810046
KR,5016193597
NA1,3802774545
OC1,411441084
EUN1,2751283596
EUW1,5109161277
KR,5016460640
NA1,3802769199
OC1,406850732
EUN1,2751381968
EUW1,5109143852
KR,5017773327
NA1,3805329714
OC1,407174198
EUN1,2741911080
EUW1,5113038333
KR,5018049127
NA1,3805452157
OC1,407203853
EUN1,2755839579
EUW1,5113072223
KR,5018634193
NA1,3805767120
OC1,407206663
EUN1,2741587526
EUW1,5113401269
KR,5019031983
NA1,3806006965
OC1,407285002
EUN1,2741629416
EUW1,5113407788
KR,5018978366
NA1,3806085033
OC1,407806033
EUN1,2741630814
EUW1,5113453626
KR,5019145318
NA1,3806184012
OC1,407899620
EUN1,2741576406
EUW1,5113509382
KR,5020894568
NA1,3806301116
OC1,407942340
EUN1,2741911836
EUW1,5113586615
KR,5021665898
NA1,3806327107
OC1,407935710
EUN1,2743978901
EUW1,5113849572
KR,5021782118
NA1,3806319426
OC1,408370199
EUN1,2746133098
EUW1,5114070243
KR,5021775877
NA1,3806755691
OC1,408417911
EUN1,2746133817
EUW1,5114206882
KR,5021778159
NA1,3806808010
OC1,408450489
EUN1,2746135685
EUW1,5114395756
KR,5021940592
NA1,3806908500
OC1,408444106
EUN1,2746146776
EUW1,5114476452
KR,5021893571
NA1,3806995421
OC1,408471138
EUN1,2746410421
EUW1,5114632489
KR,5022981981
NA1,3807043725
OC1,408492983
EUN1,2755750913
EUW1,5115421400
KR,5023159988
NA1,3807071038
OC1,408489375
EUN1,2741720019
EUW1,5115417031
KR,5023496521
NA1,3807212624
OC1,408524289
EUN1,2744016487
EUW1,5115473105
KR,5023736072
NA1,3807281044
OC1,408582267
EUN1,2744103106
EUW1,5115595722
KR,5023983924
NA1,3808833237
OC1,408604686
EUN1,2745108315
EUW1,5115641158
KR,5024074096
NA1,3808900702
OC1,408842822
EUN1,2745148547
EUW1,5115668501
KR,5024235156
NA1,3808922715
OC1,408847081
EUN1,2745442525
EUW1,5115766521
KR,5025673874
NA1,3808935959
OC1,408861714
EUN1,2745544281
EUW1,5115888358
KR,5025906302
NA1,3808983176
OC1,409007607
EUN1,2745630969
EUW1,5116077051
KR,5026323702
NA1,3808975914
OC1,409310308
EUN1,2745738021
EUW1,5116226740
KR,5028589336
NA1,3809099238
OC1,409314928
EUN1,2746417768
EUW1,5116537392
KR,5028687047
NA1,3809135803
OC1,409309338
EUN1,2747360834
EUW1,5116613797
KR,5029121095
NA1,3811318939
OC1,409344936
EUN1,2747381615
EUW1,5116647452
KR,5029652494
NA1,3811341630
OC1,409360082
EUN1,2747434075
EUW1,5117234286
KR,5031137168
NA1,3811374411
OC1,409433432
EUN1,2748391301
EUW1,5117714508
KR,5031138684
NA1,3810906452
OC1,409416943
EUN1,2748508401
EUW1,5119644161
KR,5031311795
NA1,3796038095
OC1,409445988
EUN1,2749354437
EUW1,5122845907
KR,5032273429
NA1,3796142788
OC1,409661170
EUN1,2749613685
EUW1,5124207745
KR,5037149244
NA1,3796487227
OC1,410166363
EUN1,2752506255
EUW1,5124237888
KR,5037336082
NA1,3797570452
OC1,410417207
EUN1,2755795422
EUW1,5125449522
KR,5044156837
NA1,3797612481
OC1,410622665
EUN1,2742740608
EUW1,5125868213
KR,5045096373
NA1,3797875582
OC1,410707761
EUN1,2743007278
EUW1,5126947805
KR,5045182985
NA1,3797949011
OC1,410770223
EUN1,2745053617
EUW1,5127135875
KR,5046121790
NA1,3798759074
OC1,410744413
EUN1,2745227723
EUW1,5131027311
KR,5046371676
NA1,3799082721
OC1,410776637
EUN1,2750462060
EUW1,5131260001
KR,5046653943
NA1,3799213013
OC1,410985769
EUN1,2750443455
EUW1,5131285858
KR,5009863221
NA1,3799511395
OC1,411009493
EUN1,2758697294
EUW1,5115585014
KR,5011390759
NA1,3800089660
OC1,411117602
EUN1,2741846601
EUW1,5126831091
KR,5011394408
NA1,3800172749
OC1,411141847
EUN1,2741932231
EUW1,5128105388
KR,5011446476
NA1,3800186057
OC1,411324817
EUN1,2741946889
EUW1,5109304475
KR,5011490925
NA1,3800502494
OC1,411358599
EUN1,2742021336
EUW1,5124560473
KR,5014618756
NA1,3800600284
OC1,411615847
EUN1,2742448755
EUW1,5129119084
KR,5015899865
NA1,3801614004
OC1,411608031
EUN1,2743083398
EUW1,5108698539
KR,5017261721
NA1,3801666537
OC1,411671483
EUN1,2743173947
EUW1,5111875486
KR,5020638686
NA1,3801755650
OC1,411647525
EUN1,2744081886
EUW1,5112567419
KR,5035687376
NA1,3802615454
OC1,411703400
EUN1,2744208901
EUW1,5113411999
KR,5024428355
NA1,3802872833
OC1,411699755
EUN1,2744345526
EUW1,5113579153
KR,5031069760
NA1,3798179916
OC1,411744681
EUN1,2744445773
EUW1,5116546350
KR,5038688267
NA1,3798330927
OC1,411738975
EUN1,2744702462
EUW1,5120658815
KR,5041470565
NA1,3791803274
OC1,411792167
EUN1,2744776236
EUW1,5121297704
KR,5041464446
NA1,3791768655
OC1,411786941
EUN1,2744825677
EUW1,5124142183
KR,5041447801
NA1,3791832225
OC1,411805812
EUN1,2744924603
EUW1,5126149839
KR,5045682456
NA1,3791824178
OC1,411840091
EUN1,2748101189
EUW1,5126254451
KR,5045689876
NA1,3792053833
EUN1,2748159571
EUW1,5126218144
KR,5011209233
NA1,3792987348
EUN1,2748901951
EUW1,5126587416
KR,5020355988
NA1,3793300381
EUN1,2748953012
EUW1,5128010333
KR,5020647306
NA1,3793353413
EUN1,2749012800
EUW1,5101016471
KR,5023251543
NA1,3795915629
EUN1,2750755792
EUW1,5101564977
KR,5031694836
NA1,3795948726
EUN1,2750830068
EUW1,5102161037
KR,5010075356
NA1,3796022494
EUN1,2750802947
EUW1,5103368378
KR,5011303781
NA1,3795976908
EUN1,2750864208
EUW1,5103567872
KR,5028672900
NA1,3799949065
EUN1,2751568456
EUW1,5105096484
KR,5046839402
NA1,3799986559
EUN1,2751629459
EUW1,5105079506
KR,5020197985
NA1,3799988432
EUN1,2751671666
EUW1,5105247656
KR,5020803423
NA1,3800047276
EUN1,2751701732
EUW1,5105573412
KR,5023182212
NA1,3800094026
EUN1,2752138249
EUW1,5107398727
KR,5023388895
NA1,3801554675
EUN1,2752349803
EUW1,5107533480
KR,5023736258
NA1,3802437240
EUN1,2752589606
EUW1,5109344522
KR,5025744446
NA1,3802501132
EUN1,2741746574
EUW1,5109328908
KR,5028325165
NA1,3802509145
EUN1,2741781661
EUW1,5109404273
KR,5032047449
NA1,3802553782
EUN1,2742142553
EUW1,5109398961
KR,5040386631
NA1,3808919239
EUN1,2742298089
EUW1,5109615106
KR,5046145083
NA1,3808981884
EUN1,2742295510
EUW1,5110161098
KR,5046352223
NA1,3809171233
EUN1,2742439737
EUW1,5111584587
KR,5016286960
NA1,3810015026
EUN1,2742478422
EUW1,5111803906
KR,5022025938
NA1,3810098188
EUN1,2742917120
EUW1,5111787906
KR,5029425139
NA1,3810661099
EUN1,2742941315
EUW1,5112124963
KR,5042341588
NA1,3810738810
EUN1,2743973182
EUW1,5112142235
KR,5046456833
NA1,3811460181
EUN1,2744025109
EUW1,5113291441
KR,5046623368
NA1,3811423858
EUN1,2744077319
EUW1,5113417674
KR,5011463541
NA1,3791985892
EUN1,2744417278
EUW1,5113453432
KR,5013431113
NA1,3792041643
EUN1,2745198979
EUW1,5113570995
KR,5014650354
NA1,3792179440
EUN1,2745289158
EUW1,5119032570
KR,5015715249
NA1,3793850774
EUN1,2745708083
EUW1,5121231550
KR,5016188933
NA1,3793798823
EUN1,2746444360
EUW1,5126625688
KR,5019528633
NA1,3793898244
EUN1,2746686813
EUW1,5126670145
KR,5021236505
NA1,3794770330
EUN1,2746772420
EUW1,5126833801
KR,5021640506
NA1,3794872799
EUN1,2747721516
EUW1,5101431716
KR,5022271725
NA1,3795131510
EUN1,2747796349
EUW1,5101633400
KR,5022286036
NA1,3798814497
EUN1,2749048419
EUW1,5106097457
KR,5023902429
NA1,3798789318
EUN1,2749064919
EUW1,5106217472
KR,5024072161
NA1,3799064110
EUN1,2749790567
EUW1,5110284768
KR,5024262229
NA1,3799088902
EUN1,2750031539
EUW1,5110633534
KR,5024813225
NA1,3800319435
EUN1,2750145412
EUW1,5113236914
KR,5025006189
NA1,3800578000
EUN1,2751199479
EUW1,5113733318
KR,5025262561
NA1,3803030193
EUN1,2751569963
EUW1,5114503310
KR,5025804773
NA1,3804187644
EUN1,2751676318
EUW1,5114618674
KR,5025950756
NA1,3810558836
EUN1,2751968989
EUW1,5115849352
KR,5025959955
NA1,3811546704
EUN1,2752765940
EUW1,5116035090
KR,5026009146
NA1,3811560740
EUN1,2753691335
EUW1,5123181396
KR,5026073896
NA1,3792193179
EUN1,2753780694
EUW1,5123757009
KR,5026170903
NA1,3794343189
EUN1,2754183107
EUW1,5126611717
KR,5026233347
NA1,3794296975
EUN1,2754774623
EUW1,5101501671
KR,5032706285
NA1,3795823356
EUN1,2755312356
EUW1,5101506542
KR,5032759959
NA1,3796390859
EUN1,2756166353
EUW1,5107193607
KR,5033097770
NA1,3807272199
EUN1,2756995618
EUW1,5107205017
KR,5033235104
NA1,3808278698
EUN1,2758465135
EUW1,5107177092
KR,5033259360
NA1,3810653494
EUN1,2750750143
EUW1,5107170359
KR,5034249211
NA1,3810669006
EUN1,2750704171
EUW1,5107331116
KR,5036756413
NA1,3811585978
EUN1,2750768500
EUW1,5107632583
KR,5036875539
NA1,3808274305
EUN1,2751099049
EUW1,5107649983
KR,5036993613
NA1,3808865147
EUN1,2751084844
EUW1,5107746452
KR,5037095666
NA1,3794676763
EUN1,2751209249
EUW1,5107882283
KR,5037163510
NA1,3794709318
EUN1,2751571365
EUW1,5108328117
KR,5037263161
NA1,3798677165
EUN1,2751619548
EUW1,5108533114
KR,5037437669
NA1,3798695541
EUN1,2751717974
EUW1,5109274509
KR,5037742646
NA1,3799954546
EUN1,2751917162
EUW1,5109308900
KR,5037789227
NA1,3798297556
EUN1,2751933542
EUW1,5109473073
KR,5037998256
NA1,3799227512
EUN1,2752504708
EUW1,5109468283
KR,5038200255
NA1,3799343599
EUN1,2753153782
EUW1,5109552629
KR,5038209605
NA1,3806052354
EUN1,2753274864
EUW1,5109687335
KR,5038306053
NA1,3806154970
EUN1,2754903473
EUW1,5109824129
KR,5038336571
NA1,3806226426
EUN1,2755168383
EUW1,5111142939
KR,5038461872
NA1,3807916778
EUN1,2748298187
EUW1,5112163038
KR,5038485803
NA1,3793954200
EUN1,2753432687
EUW1,5112280469
KR,5039720970
NA1,3794059963
EUN1,2754618062
EUW1,5114475543
KR,5039699452
NA1,3799656335
EUN1,2754659118
EUW1,5114503798
KR,5039971753
NA1,3803023979
EUN1,2754849279
EUW1,5115555984
KR,5040110492
NA1,3791938401
EUN1,2741966347
EUW1,5116884347
KR,5040106304
NA1,3792060176
EUN1,2744679398
EUW1,5121316410
KR,5040242273
NA1,3792082526
EUN1,2744932655
EUW1,5102748616
KR,5031588779
NA1,3794455784
EUN1,2747180334
EUW1,5116884227
KR,5037455767
NA1,3794459509
EUN1,2751956713
EUW1,5109297702
KR,5040399021
NA1,3794592552
EUN1,2752323299
EUW1,5120888993
KR,5044329472
NA1,3795453960
EUN1,2754192913
EUW1,5121090817
KR,5042689014
NA1,3795531771
EUN1,2754296586
EUW1,5121571316
KR,5009803273
NA1,3795586030
EUN1,2755065197
EUW1,5101318379
KR,5011077981
NA1,3795642840
EUN1,2757762343
EUW1,5101488336
KR,5011229251
NA1,3795685514
EUN1,2758243701
EUW1,5101568786
KR,5011344019
NA1,3795780050
EUN1,2748346678
EUW1,5102004642
KR,5011369704
NA1,3795830609
EUN1,2748409085
EUW1,5107542933
KR,5013518182
NA1,3796176294
EUN1,2748395122
EUW1,5107957840
KR,5013654774
NA1,3796307320
EUN1,2748428874
EUW1,5108168165
KR,5014517947
NA1,3796316489
EUN1,2748483377
EUW1,5109521786
KR,5015195862
NA1,3796441339
EUN1,2750572389
EUW1,5110351272
KR,5015685417
NA1,3796416758
EUN1,2750586481
EUW1,5114701137
KR,5015924043
NA1,3797579798
EUN1,2751660139
EUW1,5116275169
KR,5015947877
NA1,3797613536
EUN1,2751754546
EUW1,5118605204
KR,5016311140
NA1,3797661591
EUN1,2751941258
EUW1,5122408538
KR,5016294499
NA1,3798656652
EUN1,2752910456
EUW1,5123321920
KR,5016367750
NA1,3798744560
EUN1,2757134323
EUW1,5123410144
KR,5017083719
NA1,3798698473
EUN1,2757183570
EUW1,5123589084
KR,5018430757
NA1,3798771298
EUN1,2757258961
EUW1,5123685279
KR,5018399425
NA1,3798806181
EUN1,2747304680
EUW1,5126859149
KR,5019043935
NA1,3798912248
EUN1,2754702768
EUW1,5129789778
KR,5026250937
NA1,3798916378
EUN1,2744388633
EUW1,5129993957
KR,5041259653
NA1,3799031654
EUN1,2744444446
EUW1,5101139966
KR,5041319521
NA1,3800042390
EUN1,2744727691
EUW1,5102590070
KR,5043196673
NA1,3800631326
EUN1,2745696944
EUW1,5105757687
KR,5018660000
NA1,3800670636
EUN1,2745804861
EUW1,5106928226
KR,5017560989
NA1,3801561518
EUN1,2745860884
EUW1,5107033992
KR,5023524346
NA1,3801976062
EUN1,2746664780
EUW1,5108697713
KR,5024617695
NA1,3802575250
EUN1,2754630354
EUW1,5110882309
KR,5029961374
NA1,3802578844
EUN1,2755709117
EUW1,5110913449
KR,5035464917
NA1,3802603594
EUN1,2755727827
EUW1,5110904957
KR,5035611870
NA1,3802915777
EUN1,2756506126
EUW1,5111931447
KR,5035619689
NA1,3802951153
EUN1,2756798865
EUW1,5112339391
KR,5038293968
NA1,3803067068
EUN1,2745136234
EUW1,5112899190
KR,5044219047
NA1,3803103311
EUN1,2747470210
EUW1,5112930089
KR,5046134854
NA1,3803192375
EUN1,2748761478
EUW1,5112972236
KR,5011541784
NA1,3803360726
EUN1,2752037935
EUW1,5113033811
KR,5024073832
NA1,3803366641
EUN1,2752588550
EUW1,5112986958
KR,5026221534
NA1,3803542948
EUN1,2744729592
EUW1,5113081951
KR,5015260780
NA1,3803887052
EUN1,2751965623
EUW1,5113138031
KR,5033632314
NA1,3803975578
EUN1,2742174159
EUW1,5118561831
KR,5033575693
NA1,3804594260
EUN1,2742406583
EUW1,5120692517
KR,5033656078
NA1,3804653238
EUN1,2742903198
EUW1,5122562162
KR,5033617587
NA1,3805089908
EUN1,2743017231
EUW1,5126350958
KR,5033579328
NA1,3805053701
EUN1,2745298001
EUW1,5126312467
KR,5033982937
NA1,3805109410
EUN1,2745409805
EUW1,5126314931
KR,5035818909
NA1,3805118437
EUN1,2745394914
EUW1,5127940859
KR,5035904163
NA1,3805551792
EUN1,2745551598
EUW1,5128113722
KR,5035918586
NA1,3805935947
EUN1,2745634325
EUW1,5128320772
KR,5036027180
NA1,3806081221
EUN1,2745672340
EUW1,5128321702
KR,5036150418
NA1,3806219930
EUN1,2746002661
EUW1,5128254630
KR,5036069573
NA1,3806217127
EUN1,2746302077
EUW1,5130155000
KR,5036201863
NA1,3806291087
EUN1,2746334748
EUW1,5108714605
KR,5036165384
NA1,3806809164
EUN1,2746399598
EUW1,5110491286
KR,5037424487
NA1,3807323682
EUN1,2746474170
EUW1,5112819568
KR,5037780032
NA1,3809315877
EUN1,2746520872
EUW1,5124088413
KR,5037725604
NA1,3809868374
EUN1,2746535116
EUW1,5124161637
KR,5037843741
NA1,3810500081
EUN1,2746649525
EUW1,5109889882
KR,5038328798
NA1,3805145548
EUN1,2746679236
EUW1,5111145779
KR,5038752078
NA1,3806513462
EUN1,2746740245
EUW1,5120585113
KR,5041087010
NA1,3811751778
EUN1,2746735430
EUW1,5120578283
KR,5010138257
NA1,3802890242
EUN1,2746824026
EUW1,5101076070
KR,5010209425
NA1,3807459337
EUN1,2747008733
EUW1,5101132446
KR,5010304424
NA1,3811718211
EUN1,2748818786
EUW1,5101189599
KR,5010446420
NA1,3793809600
EUN1,2749067981
EUW1,5101583623
KR,5012549105
NA1,3793896887
EUN1,2749149330
EUW1,5102448909
KR,5014945830
NA1,3794658032
EUN1,2749698934
EUW1,5103468013
KR,5016455570
NA1,3794884265
EUN1,2749702851
EUW1,5103586260
KR,5016553001
NA1,3800936085
EUN1,2749888531
EUW1,5104867670
KR,5027371836
NA1,3802109737
EUN1,2750543270
EUW1,5104908435
KR,5027606878
NA1,3803352219
EUN1,2750569193
EUW1,5104899796
KR,5046385339
NA1,3806065098
EUN1,2750757765
EUW1,5105010753
KR,5035472191
NA1,3806105208
EUN1,2750818741
EUW1,5105630063
KR,5046344647
NA1,3808252848
EUN1,2751239688
EUW1,5108151084
KR,5010197862
NA1,3808426915
EUN1,2754948223
EUW1,5108362543
KR,5021979086
NA1,3808479725
EUN1,2751134434
EUW1,5108669599
KR,5023994843
NA1,3808606534
EUN1,2758062080
EUW1,5110880776
KR,5024105799
NA1,3809447730
EUN1,2742004013
EUW1,5100878930
KR,5024118783
NA1,3791459378
EUN1,2742060044
EUW1,5104886351
KR,5024232876
NA1,3791507426
EUN1,2745257305
EUW1,5105263085
KR,5024206088
NA1,3791579029
EUN1,2745302307
EUW1,5110128438
KR,5024197667
NA1,3792674652
EUN1,2746073801
EUW1,5119476531
KR,5025435842
NA1,3792788338
EUN1,2746046634
EUW1,5119576084
KR,5025543616
NA1,3794314136
EUN1,2746148994
EUW1,5119624729
KR,5025614511
NA1,3795348047
EUN1,2746833372
EUW1,5119597528
KR,5025726508
NA1,3795701377
EUN1,2748190851
EUW1,5121753253
KR,5025845743
NA1,3795696829
EUN1,2748175569
EUW1,5123638913
KR,5025962052
NA1,3795760772
EUN1,2748258837
EUW1,5125921189
KR,5026031328
NA1,3799493780
EUN1,2750138400
EUW1,5126021198
KR,5026018785
NA1,3800962234
EUN1,2752615462
EUW1,5126881097
KR,5026170497
NA1,3801687865
EUN1,2752835129
EUW1,5126975495
KR,5026175157
NA1,3801783485
EUN1,2753107027
EUW1,5117063692
KR,5026257321
NA1,3802212610
EUN1,2753376431
EUW1,5130993665
KR,5026340121
NA1,3802954511
EUN1,2754150096
EUW1,5112649457
KR,5026332649
NA1,3803219671
EUN1,2754156781
EUW1,5116573932
KR,5027495369
NA1,3803376291
EUN1,2741941109
EUW1,5100867052
KR,5027627777
NA1,3803670411
EUN1,2742102182
EUW1,5100878732
KR,5028743599
NA1,3803648552
EUN1,2750388330
EUW1,5100963739
KR,5028735029
NA1,3803741448
EUN1,2744580316
EUW1,5100949436
KR,5028746087
NA1,3803793227
EUN1,2744565511
EUW1,5101032953
KR,5028816221
NA1,3803834821
EUN1,2748870802
EUW1,5101078532
KR,5028797465
NA1,3803836265
EUN1,2752963844
EUW1,5101152854
KR,5031303679
NA1,3803819192
EUN1,2755833749
EUW1,5101356338
KR,5031617286
NA1,3803871988
EUN1,2757992830
EUW1,5103359921
KR,5032085603
NA1,3803953618
EUN1,2758017729
EUW1,5103434872
KR,5032281701
NA1,3803937488
EUN1,2755796315
EUW1,5103515154
KR,5032227069
NA1,3804041024
EUN1,2744248983
EUW1,5103640494
KR,5032371189
NA1,3804286098
EUN1,2746688970
EUW1,5105372518
KR,5032377092
NA1,3804351130
EUN1,2746664364
EUW1,5105430373
KR,5032464755
NA1,3804366265
EUN1,2746931399
EUW1,5106044144
KR,5032610864
NA1,3804474702
EUN1,2749715100
EUW1,5106187278
KR,5033635877
NA1,3804535741
EUN1,2749850566
EUW1,5106303422
KR,5033637584
NA1,3804738739
EUN1,2754269435
EUW1,5108380305
KR,5033800286
NA1,3804809085
EUN1,2755315790
EUW1,5108576226
KR,5033812114
NA1,3804886255
EUN1,2745194784
EUW1,5109532437
KR,5034056910
NA1,3804932097
EUN1,2746435458
EUW1,5109663370
KR,5036195556
NA1,3804963205
EUN1,2749037650
EUW1,5109638639
KR,5036226896
NA1,3804925724
EUN1,2755549428
EUW1,5110627429
KR,5036572046
NA1,3804918999
EUN1,2755583109
EUW1,5110693657
KR,5036595320
NA1,3804982897
EUN1,2757856498
